V1 V2 V3 V4
thetao_Omon_CanESM5_ssp434_r1i1p1f1_gn_209101-210012.nc http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp434/r1i1p1f1/Omon/thetao/gn/v20190429/thetao_Omon_CanESM5_ssp434_r1i1p1f1_gn_209101-210012.nc SHA256 f840781172454903fb599d4aaf5badd3331763ced8fc3dae3a8cb9361974530f
thetao_Omon_CanESM5_ssp460_r1i1p1f1_gn_209101-210012.nc http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp460/r1i1p1f1/Omon/thetao/gn/v20190429/thetao_Omon_CanESM5_ssp460_r1i1p1f1_gn_209101-210012.nc SHA256 d0029c1a81fdf805c8807cf38f6f9505e5ca69a519649cb4f5ac8f8a44ee7a97
thetao_Omon_CanESM5_ssp534-over_r1i1p1f1_gn_209101-210012.nc http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp534-over/r1i1p1f1/Omon/thetao/gn/v20190429/thetao_Omon_CanESM5_ssp534-over_r1i1p1f1_gn_209101-210012.nc SHA256 a959dc60c2173e98a79172fbb5b89a9853c0fededb2bd4a4aa4d5a2e14870c9c
thetao_Omon_CanESM5_ssp585_r1i1p1f1_gn_209101-210012.nc http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgD_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5/ssp585/r1i1p1f1/Omon/thetao/gn/v20190429/thetao_Omon_CanESM5_ssp585_r1i1p1f1_gn_209101-210012.nc SHA256 3797dee2a8ae7612b72a3b171474254d3fa68d2233b36e3444710ca1228bafa0
thetao_Omon_CESM2-WACCM_ssp245_r1i1p1f1_gn_206501-210012.nc http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/NCAR/CESM2-WACCM/ssp245/r1i1p1f1/Omon/thetao/gn/v20190815/thetao_Omon_CESM2-WACCM_ssp245_r1i1p1f1_gn_206501-210012.nc SHA256 c78602623ddbb11b5c8f310e7834d855fdc98c06e2f7d7b114d5b772ec6d153c
thetao_Omon_CESM2-WACCM_ssp370_r1i1p1f1_gn_206501-210012.nc http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/NCAR/CESM2-WACCM/ssp370/r1i1p1f1/Omon/thetao/gn/v20190815/thetao_Omon_CESM2-WACCM_ssp370_r1i1p1f1_gn_206501-210012.nc SHA256 f77631877c091ffc9e22ad70e81e8836f0f288bc527689075e432bac7f1d5692
thetao_Omon_CESM2-WACCM_ssp534-over_r1i1p1f1_gn_204001-210012.nc http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/NCAR/CESM2-WACCM/ssp534-over/r1i1p1f1/Omon/thetao/gn/v20200701/thetao_Omon_CESM2-WACCM_ssp534-over_r1i1p1f1_gn_204001-210012.nc SHA256 34397b167364efad4eae23699b83d32eab38b0dd0273a61e144f32476e4a3684
thetao_Omon_NESM3_ssp126_r1i1p1f1_gn_207101-210012.nc http://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/NUIST/NESM3/ssp126/r1i1p1f1/Omon/thetao/gn/v20190731/thetao_Omon_NESM3_ssp126_r1i1p1f1_gn_207101-210012.nc SHA256 ab70f4ff806c3024f8418f002ef42f795ba88483c9f0b73163da8a98322e8100
thetao_Omon_NESM3_ssp245_r1i1p1f1_gn_207101-210012.nc http://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/NUIST/NESM3/ssp245/r1i1p1f1/Omon/thetao/gn/v20190731/thetao_Omon_NESM3_ssp245_r1i1p1f1_gn_207101-210012.nc SHA256 390bff694fd89d18e0f0dd3922db490e7753d846bdc78e722c89d8e7d44ebeec
thetao_Omon_NESM3_ssp585_r1i1p1f1_gn_207101-210012.nc http://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/NUIST/NESM3/ssp585/r1i1p1f1/Omon/thetao/gn/v20190731/thetao_Omon_NESM3_ssp585_r1i1p1f1_gn_207101-210012.nc SHA256 58dd20d4968eed1aa5b68f5b283b9c848b5fc4c5895af91b8a03bca54dd3719d
thetao_Omon_FGOALS-g3_ssp119_r1i1p1f1_gn_206501-210012.nc http://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CAS/FGOALS-g3/ssp119/r1i1p1f1/Omon/thetao/gn/v20200527/thetao_Omon_FGOALS-g3_ssp119_r1i1p1f1_gn_206501-210012.nc SHA256 01f554c5e3d2305371e53c61aeead1741e110c21cfd34ff319fd29445c6b603d
thetao_Omon_FGOALS-g3_ssp126_r1i1p1f1_gn_206501-210012.nc http://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CAS/FGOALS-g3/ssp126/r1i1p1f1/Omon/thetao/gn/v20200101/thetao_Omon_FGOALS-g3_ssp126_r1i1p1f1_gn_206501-210012.nc SHA256 9555cc45b6ac732e46107b48f7b08c83d776f5b59cc80c18f27b21c912fe9fc6
thetao_Omon_FGOALS-g3_ssp245_r1i1p1f1_gn_206501-210012.nc http://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CAS/FGOALS-g3/ssp245/r1i1p1f1/Omon/thetao/gn/v20191231/thetao_Omon_FGOALS-g3_ssp245_r1i1p1f1_gn_206501-210012.nc SHA256 2479acc05b50409ee650837f98f6b04e91281769437ecc9c8fe251e2def6d4c1
thetao_Omon_FGOALS-g3_ssp370_r1i1p1f1_gn_206501-210012.nc http://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CAS/FGOALS-g3/ssp370/r1i1p1f1/Omon/thetao/gn/v20191231/thetao_Omon_FGOALS-g3_ssp370_r1i1p1f1_gn_206501-210012.nc SHA256 48c49c4ca75506cdcc93a46ea84133df18711f7b412222e10b84f618131ba1dd
thetao_Omon_FGOALS-g3_ssp434_r1i1p1f1_gn_206501-210012.nc http://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CAS/FGOALS-g3/ssp434/r1i1p1f1/Omon/thetao/gn/v20200528/thetao_Omon_FGOALS-g3_ssp434_r1i1p1f1_gn_206501-210012.nc SHA256 6a7b52ddf807435894d96bb5c7e09ed652545235be96361be04353a7f4697305
thetao_Omon_FGOALS-g3_ssp460_r1i1p1f1_gn_206501-210012.nc http://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CAS/FGOALS-g3/ssp460/r1i1p1f1/Omon/thetao/gn/v20200528/thetao_Omon_FGOALS-g3_ssp460_r1i1p1f1_gn_206501-210012.nc SHA256 68f68c0d13560e2d99d2cf305086d5b42f2b8f568c569d1d0319693a9408c3d0
thetao_Omon_FGOALS-g3_ssp534-over_r1i1p1f1_gn_206501-210012.nc http://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CAS/FGOALS-g3/ssp534-over/r1i1p1f1/Omon/thetao/gn/v20200527/thetao_Omon_FGOALS-g3_ssp534-over_r1i1p1f1_gn_206501-210012.nc SHA256 d22f5997a575fb75e54cab1a548ca145a28f8077e4794e154d9d5b5c0d4b29e7
thetao_Omon_FGOALS-g3_ssp585_r1i1p1f1_gn_206501-210012.nc http://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CAS/FGOALS-g3/ssp585/r1i1p1f1/Omon/thetao/gn/v20191230/thetao_Omon_FGOALS-g3_ssp585_r1i1p1f1_gn_206501-210012.nc SHA256 f6c3fbc648c329b929a2e1442fa3e1ecad312fd72fe536c190d9e61a80ee5c2a
thetao_Omon_E3SM-1-1-ECA_ssp585_r1i1p1f1_gr_209501-210012.nc https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/ScenarioMIP/E3SM-Project/E3SM-1-1-ECA/ssp585/r1i1p1f1/Omon/thetao/gr/v20220325/thetao_Omon_E3SM-1-1-ECA_ssp585_r1i1p1f1_gr_209501-210012.nc SHA256 dac63a4b09a5c6f2abefd55d342e6c2b9285e3eb8016f82bda1cb79777105f1f
thetao_Omon_E3SM-1-1_ssp585_r1i1p1f1_gr_210001-210012.nc https://esgf-data2.llnl.gov/thredds/fileServer/user_pub_work/CMIP6/ScenarioMIP/E3SM-Project/E3SM-1-1/ssp585/r1i1p1f1/Omon/thetao/gr/v20201201/thetao_Omon_E3SM-1-1_ssp585_r1i1p1f1_gr_210001-210012.nc SHA256 bd540b097c6e41a1a3f56e53e9819f36ed239658e816a2f4f4faf2a99a06001d
thetao_Omon_MRI-ESM2-0_ssp370_r1i1p1f1_gn_206501-210012.nc http://esgf-data03.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp370/r1i1p1f1/Omon/thetao/gn/v20210329/thetao_Omon_MRI-ESM2-0_ssp370_r1i1p1f1_gn_206501-210012.nc SHA256 48ae19c34339dcef9f65951989f169d4a556b0ce117920f15faee9af454359c4
thetao_Omon_MRI-ESM2-0_ssp370_r1i1p1f1_gr_206501-210012.nc http://esgf-data03.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp370/r1i1p1f1/Omon/thetao/gr/v20200120/thetao_Omon_MRI-ESM2-0_ssp370_r1i1p1f1_gr_206501-210012.nc SHA256 0711d90577159c5e1a8dfb1e9096eaa9930e2e50169ea50f071d0e190165e0a1
thetao_Omon_MRI-ESM2-0_ssp460_r1i1p1f1_gn_206501-210012.nc http://esgf-data03.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp460/r1i1p1f1/Omon/thetao/gn/v20210329/thetao_Omon_MRI-ESM2-0_ssp460_r1i1p1f1_gn_206501-210012.nc SHA256 a529d862768d15ece46f6fdad53d5af3a044e206472d52e8a7828465d3d3eaa8
thetao_Omon_MRI-ESM2-0_ssp460_r1i1p1f1_gr_206501-210012.nc http://esgf-data03.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp460/r1i1p1f1/Omon/thetao/gr/v20200120/thetao_Omon_MRI-ESM2-0_ssp460_r1i1p1f1_gr_206501-210012.nc SHA256 c4a0e2c85dc799d36cf2548451e6804e04430d96a609211f43d67d0e93958531
thetao_Omon_MRI-ESM2-0_ssp534-over_r1i1p1f1_gn_204001-210012.nc http://esgf-data03.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp534-over/r1i1p1f1/Omon/thetao/gn/v20210329/thetao_Omon_MRI-ESM2-0_ssp534-over_r1i1p1f1_gn_204001-210012.nc SHA256 53e39cf324e41b0e783e1b4b14391442d5c47b7b4aef9af297a2fbdb5839eb4f
thetao_Omon_MRI-ESM2-0_ssp534-over_r1i1p1f1_gr_204001-210012.nc http://esgf-data03.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp534-over/r1i1p1f1/Omon/thetao/gr/v20200120/thetao_Omon_MRI-ESM2-0_ssp534-over_r1i1p1f1_gr_204001-210012.nc SHA256 7153cba8ce6dd32669a8dae66821a28348791794f721583c216857329700d024
thetao_Omon_MRI-ESM2-0_ssp585_r1i1p1f1_gn_206501-210012.nc http://esgf-data03.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/Omon/thetao/gn/v20210329/thetao_Omon_MRI-ESM2-0_ssp585_r1i1p1f1_gn_206501-210012.nc SHA256 547fda26ac8ad29b42619d748c3ae78be4e988c679b64f4f170f841b79be3e59
thetao_Omon_MRI-ESM2-0_ssp585_r1i1p1f1_gr_206501-210012.nc http://esgf-data03.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp585/r1i1p1f1/Omon/thetao/gr/v20200120/thetao_Omon_MRI-ESM2-0_ssp585_r1i1p1f1_gr_206501-210012.nc SHA256 26ce2af957ffa61a5a1b95941f984bf926af42d2e122eb17e9305c954def40f1
thetao_Omon_CESM2-WACCM_ssp585_r1i1p1f1_gn_201501-210012.nc http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/NCAR/CESM2-WACCM/ssp585/r1i1p1f1/Omon/thetao/gn/v20200702/thetao_Omon_CESM2-WACCM_ssp585_r1i1p1f1_gn_201501-210012.nc SHA256 c96a508316cfe210b99f3eff1a29b0cb2e2b73853db08bcd65fa2580e67dc9a2
thetao_Omon_CAS-ESM2-0_ssp126_r1i1p1f1_gn_206501-210012.nc http://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CAS/CAS-ESM2-0/ssp126/r1i1p1f1/Omon/thetao/gn/v20201230/thetao_Omon_CAS-ESM2-0_ssp126_r1i1p1f1_gn_206501-210012.nc SHA256 818a486a088855f5faf71015b954a51b24350c90926d18e1de97da27f949d113
thetao_Omon_CAS-ESM2-0_ssp245_r1i1p1f1_gn_206501-210012.nc http://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CAS/CAS-ESM2-0/ssp245/r1i1p1f1/Omon/thetao/gn/v20201230/thetao_Omon_CAS-ESM2-0_ssp245_r1i1p1f1_gn_206501-210012.nc SHA256 cdf34e7758456403359362a0d331c54f69357cd69c345652bfa136d80a3f68cb
thetao_Omon_CAS-ESM2-0_ssp370_r1i1p1f1_gn_206501-210012.nc http://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CAS/CAS-ESM2-0/ssp370/r1i1p1f1/Omon/thetao/gn/v20201230/thetao_Omon_CAS-ESM2-0_ssp370_r1i1p1f1_gn_206501-210012.nc SHA256 f4d3e398195d514af3fd5ac83a847116449ec2e276a98c6799e2091c6a9167b4
thetao_Omon_CAS-ESM2-0_ssp585_r1i1p1f1_gn_206501-210012.nc http://esg.lasg.ac.cn/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/CAS/CAS-ESM2-0/ssp585/r1i1p1f1/Omon/thetao/gn/v20201230/thetao_Omon_CAS-ESM2-0_ssp585_r1i1p1f1_gn_206501-210012.nc SHA256 87d6619b204919dd4f40c062f9455550a631cfcbaaa84ebfd940ef3ac5359748
thetao_Omon_MIROC6_ssp126_r1i1p1f1_gn_209501-210012.nc http://esgf-data02.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp126/r1i1p1f1/Omon/thetao/gn/v20190627/thetao_Omon_MIROC6_ssp126_r1i1p1f1_gn_209501-210012.nc SHA256 47ee35bb057205682319b756808211285f6061027e5369257b39803e824d66d0
thetao_Omon_MIROC6_ssp245_r1i1p1f1_gn_209501-210012.nc http://esgf-data02.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp245/r1i1p1f1/Omon/thetao/gn/v20190627/thetao_Omon_MIROC6_ssp245_r1i1p1f1_gn_209501-210012.nc SHA256 27e5731ef85c00a833a7b526af395a242bb0fb5173b543b349bcfc81d7ad6325
thetao_Omon_MIROC6_ssp434_r1i1p1f1_gn_209501-210012.nc http://esgf-data02.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp434/r1i1p1f1/Omon/thetao/gn/v20190807/thetao_Omon_MIROC6_ssp434_r1i1p1f1_gn_209501-210012.nc SHA256 ac2ae49eff9add98d69ddfb2378da2863c8209a87bff0835ba250179f5d283c4
thetao_Omon_MIROC6_ssp460_r1i1p1f1_gn_209501-210012.nc http://esgf-data02.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MIROC/MIROC6/ssp460/r1i1p1f1/Omon/thetao/gn/v20190807/thetao_Omon_MIROC6_ssp460_r1i1p1f1_gn_209501-210012.nc SHA256 037171a419f5caba3666b27c6109cec8e63722edad6ecf2dcce495dc66c8b77d
thetao_Omon_MRI-ESM2-0_ssp119_r1i1p1f1_gn_206501-210012.nc http://esgf-data03.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp119/r1i1p1f1/Omon/thetao/gn/v20210329/thetao_Omon_MRI-ESM2-0_ssp119_r1i1p1f1_gn_206501-210012.nc SHA256 97fd8623ce836c32572f0455a3bb343ef863b91a4e303fa354bfcce1fa6fe57d
thetao_Omon_MRI-ESM2-0_ssp119_r1i1p1f1_gr_206501-210012.nc http://esgf-data03.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp119/r1i1p1f1/Omon/thetao/gr/v20200120/thetao_Omon_MRI-ESM2-0_ssp119_r1i1p1f1_gr_206501-210012.nc SHA256 05f06da2d67a0278e218aefe1f9a2631c597c5f6e1197c91f4464a746d41c96d
thetao_Omon_MRI-ESM2-0_ssp126_r1i1p1f1_gn_206501-210012.nc http://esgf-data03.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp126/r1i1p1f1/Omon/thetao/gn/v20210329/thetao_Omon_MRI-ESM2-0_ssp126_r1i1p1f1_gn_206501-210012.nc SHA256 32670c57537d77da439b93dc24387b5b8d7a17a81450a95f46b6bf3a64638df9
thetao_Omon_MRI-ESM2-0_ssp126_r1i1p1f1_gr_206501-210012.nc http://esgf-data03.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp126/r1i1p1f1/Omon/thetao/gr/v20200222/thetao_Omon_MRI-ESM2-0_ssp126_r1i1p1f1_gr_206501-210012.nc SHA256 e7780925d5a91fd8212f09504cd6486b3142490da95f6a8c88cce873a662a5bb
thetao_Omon_MRI-ESM2-0_ssp245_r1i1p1f1_gn_206501-210012.nc http://esgf-data03.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp245/r1i1p1f1/Omon/thetao/gn/v20210329/thetao_Omon_MRI-ESM2-0_ssp245_r1i1p1f1_gn_206501-210012.nc SHA256 5beac1b2207bc7f13ae7cc50dd5fcc6517252cb6434a6e56224e4fe6b64d7362
thetao_Omon_MRI-ESM2-0_ssp245_r1i1p1f1_gr_206501-210012.nc http://esgf-data03.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp245/r1i1p1f1/Omon/thetao/gr/v20200120/thetao_Omon_MRI-ESM2-0_ssp245_r1i1p1f1_gr_206501-210012.nc SHA256 24ca66123becc25b7e838ca065ede5a344e3b7a0a2a253beaaf0c04e78f95a07
thetao_Omon_MRI-ESM2-0_ssp434_r1i1p1f1_gn_206501-210012.nc http://esgf-data03.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp434/r1i1p1f1/Omon/thetao/gn/v20210329/thetao_Omon_MRI-ESM2-0_ssp434_r1i1p1f1_gn_206501-210012.nc SHA256 27279961ded3d32209639033c3a7a23c75d1be9f874761c2f4919c6a4c18a54e
thetao_Omon_MRI-ESM2-0_ssp434_r1i1p1f1_gr_206501-210012.nc http://esgf-data03.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp434/r1i1p1f1/Omon/thetao/gr/v20200120/thetao_Omon_MRI-ESM2-0_ssp434_r1i1p1f1_gr_206501-210012.nc SHA256 e8c471db39e36779c3c6956e4cb12b45c1aa5f38523e451fa93a6d582bf4dcd6
thetao_Omon_CESM2-WACCM_ssp126_r1i1p1f1_gn_201501-210012.nc http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/NCAR/CESM2-WACCM/ssp126/r1i1p1f1/Omon/thetao/gn/v20210211/thetao_Omon_CESM2-WACCM_ssp126_r1i1p1f1_gn_201501-210012.nc SHA256 b0b66dd7a08009251b502f447615004b3f142fc5b39b2107717000fe617a7e1e
thetao_Omon_CIESM_ssp126_r1i1p1f1_gn_206501-210012.nc https://cmip.dess.tsinghua.edu.cn/thredds/fileServer/esg_dataroot/esg/DRS/ocn/CMIP6/ScenarioMIP/THU/CIESM/ssp126/r1i1p1f1/Omon/thetao/gn/v20200220/thetao_Omon_CIESM_ssp126_r1i1p1f1_gn_206501-210012.nc SHA256 2164aab335be099b2aed4e7fbca59106d572a50a635ccfd22ae9f8d129bd719c
thetao_Omon_CIESM_ssp245_r1i1p1f1_gn_206501-210012.nc https://cmip.dess.tsinghua.edu.cn/thredds/fileServer/esg_dataroot/esg/DRS/ocn/CMIP6/ScenarioMIP/THU/CIESM/ssp245/r1i1p1f1/Omon/thetao/gn/v20200220/thetao_Omon_CIESM_ssp245_r1i1p1f1_gn_206501-210012.nc SHA256 4eefe326b0fe9091fcce4936741504f4fe67ba8dacffe69189359bc4edcd6380
thetao_Omon_CIESM_ssp585_r1i1p1f1_gn_206501-210012.nc https://cmip.dess.tsinghua.edu.cn/thredds/fileServer/esg_dataroot/esg/DRS/ocn/CMIP6/ScenarioMIP/THU/CIESM/ssp585/r1i1p1f1/Omon/thetao/gn/v20200220/thetao_Omon_CIESM_ssp585_r1i1p1f1_gn_206501-210012.nc SHA256 3fdf7926967ac002dcee0705c25ab254676f8db02c4fffeb4a8724dcb8f86c20
thetao_Omon_CanESM5-1_ssp119_r1i1p1f1_gn_209101-210012.nc http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgI_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5-1/ssp119/r1i1p1f1/Omon/thetao/gn/v20190429/thetao_Omon_CanESM5-1_ssp119_r1i1p1f1_gn_209101-210012.nc SHA256 33b04cd2569e305a8195a862bd6677176d86ccecd1c47157d5ec1fe3a7f492ef
thetao_Omon_CanESM5-1_ssp126_r1i1p1f1_gn_209101-210012.nc http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgI_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5-1/ssp126/r1i1p1f1/Omon/thetao/gn/v20190429/thetao_Omon_CanESM5-1_ssp126_r1i1p1f1_gn_209101-210012.nc SHA256 9934e37044380319aedb30a25765c4e0294ccd702929858aa4c62a8768badda6
thetao_Omon_CanESM5-1_ssp245_r1i1p1f1_gn_209101-210012.nc http://crd-esgf-drc.ec.gc.ca/thredds/fileServer/esgI_dataroot/AR6/CMIP6/ScenarioMIP/CCCma/CanESM5-1/ssp245/r1i1p1f1/Omon/thetao/gn/v20190429/thetao_Omon_CanESM5-1_ssp245_r1i1p1f1_gn_209101-210012.nc SHA256 b74ec8ca285cefa083ec9b11e25657f7a44a26c27c08f8399bb0812027b68cc8
